date,geography_id,temperature_min_c,temperature_max_c,temperature_avg_c,rainfall_mm,humidity_pct
2021-11-21,ZA-FRE-062,8.9,17.1,14.3,69.9,90.8
2021-11-22,ZA-FRE-062,7.8,14.9,12.3,33.3,80.5
2021-11-23,ZA-FRE-062,9.6,19.7,14.9,173.2,82.2
2021-11-24,ZA-FRE-062,13.2,20.4,16.9,100.3,86.1
2021-11-25,ZA-FRE-062,7.6,16.2,13.5,17.2,83.3
2021-11-26,ZA-FRE-062,9.2,18.4,14.8,200.0,95.0
2021-11-27,ZA-FRE-062,10.2,17.9,15.0,0.0,56.8
2021-11-28,ZA-FRE-062,7.2,13.7,10.2,0.0,55.1
2021-11-29,ZA-FRE-062,7.1,13.4,10.6,114.2,86.5
2021-11-30,ZA-FRE-062,6.1,14.8,11.1,136.4,95.8
2021-12-01,ZA-FRE-062,11.6,20.5,14.9,152.7,90.8
2021-12-02,ZA-FRE-062,10.4,17.7,13.4,0.0,63.8
2021-12-03,ZA-FRE-062,14.7,23.0,17.5,0.8,86.7
2021-12-04,ZA-FRE-062,9.3,20.2,14.4,131.4,82.0
2021-12-05,ZA-FRE-062,11.3,21.2,15.3,0.0,60.5
2021-12-06,ZA-FRE-062,11.6,19.1,15.6,0.0,59.4
2021-12-07,ZA-FRE-062,12.7,22.0,18.7,0.0,63.0
2021-12-08,ZA-FRE-062,10.6,20.5,15.9,0.0,58.1
2021-12-09,ZA-FRE-062,9.8,18.4,15.2,77.2,93.4
2021-12-10,ZA-FRE-062,7.5,16.8,12.0,190.0,82.7
2021-12-11,ZA-FRE-062,12.1,19.8,17.1,0.0,55.9
2021-12-12,ZA-FRE-062,10.7,18.7,16.1,182.5,90.4
2021-12-13,ZA-FRE-062,12.3,22.7,17.6,0.0,63.7
2021-12-14,ZA-FRE-062,12.2,19.6,14.8,95.8,86.8
2021-12-15,ZA-FRE-062,12.6,21.6,17.9,0.0,63.1
2021-12-16,ZA-FRE-062,11.6,19.5,14.1,189.7,95.3
2021-12-17,ZA-FRE-062,8.3,16.5,13.7,179.1,81.0
2021-12-18,ZA-FRE-062,10.2,18.4,15.1,0.0,61.7
2021-12-19,ZA-FRE-062,12.1,20.2,17.6,0.0,60.7
2021-12-20,ZA-FRE-062,11.4,19.6,17.0,83.3,94.4
2021-12-21,ZA-FRE-062,15.9,23.4,19.6,150.1,92.5
2021-12-22,ZA-FRE-062,16.9,24.9,20.2,0.0,64.1
2021-12-23,ZA-FRE-062,13.7,23.4,18.5,0.0,62.7
2021-12-24,ZA-FRE-062,11.9,18.7,15.9,87.0,89.9
2021-12-25,ZA-FRE-062,15.3,24.0,20.6,66.0,85.3
2021-12-26,ZA-FRE-062,15.7,23.3,18.6,0.0,61.7
2021-12-27,ZA-FRE-062,14.7,24.5,20.2,0.0,61.6
2021-12-28,ZA-FRE-062,13.9,24.5,18.9,200.0,84.2
2021-12-29,ZA-FRE-062,11.9,21.0,16.1,0.0,59.8
2021-12-30,ZA-FRE-062,16.7,26.9,21.7,47.6,99.4
2021-12-31,ZA-FRE-062,18.6,27.8,23.0,0.0,57.9
2022-01-01,ZA-FRE-062,12.5,22.9,18.1,29.6,83.4
2022-01-02,ZA-FRE-062,13.3,24.0,19.0,0.0,62.6
2022-01-03,ZA-FRE-062,13.9,24.2,19.5,161.4,91.0
2022-01-04,ZA-FRE-062,14.9,23.4,18.7,0.0,63.6
2022-01-05,ZA-FRE-062,17.0,25.5,19.9,200.0,85.1
2022-01-06,ZA-FRE-062,16.0,23.6,20.6,0.0,58.0
2022-01-07,ZA-FRE-062,15.9,23.2,19.8,174.7,92.9
2022-01-08,ZA-FRE-062,16.6,27.2,22.0,9.4,83.2
2022-01-09,ZA-FRE-062,15.5,25.6,21.1,164.0,94.6
2022-01-10,ZA-FRE-062,16.7,25.2,21.6,0.0,58.2
2022-01-11,ZA-FRE-062,15.9,26.1,21.7,3.3,93.2
2022-01-12,ZA-FRE-062,15.1,24.4,19.4,200.0,85.7
2022-01-13,ZA-FRE-062,17.3,26.7,22.3,28.7,86.6
2022-01-14,ZA-FRE-062,16.6,25.0,21.8,98.2,93.7
2022-01-15,ZA-FRE-062,17.6,27.5,21.5,34.6,93.4
2022-01-16,ZA-FRE-062,13.8,25.5,19.8,21.0,91.3
2022-01-17,ZA-FRE-062,20.0,27.5,22.7,0.0,64.5
2022-01-18,ZA-FRE-062,18.0,29.1,23.1,0.0,61.7
2022-01-19,ZA-FRE-062,17.6,26.8,22.4,46.8,97.5
2022-01-20,ZA-FRE-062,19.3,27.4,23.6,0.0,62.4
2022-01-21,ZA-FRE-062,17.9,25.2,21.2,200.0,82.5
2022-01-22,ZA-FRE-062,17.4,27.8,22.8,45.7,81.7
2022-01-23,ZA-FRE-062,17.9,27.2,23.1,104.4,91.5
2022-01-24,ZA-FRE-062,18.8,30.2,24.2,0.0,57.1
2022-01-25,ZA-FRE-062,16.4,23.9,20.2,88.6,97.8
2022-01-26,ZA-FRE-062,19.5,28.3,23.0,31.3,98.6
2022-01-27,ZA-FRE-062,19.9,26.3,22.7,200.0,88.0
2022-01-28,ZA-FRE-062,19.3,26.0,22.8,0.0,61.2
2022-01-29,ZA-FRE-062,19.0,27.4,23.2,0.0,56.1
2022-01-30,ZA-FRE-062,20.0,30.1,25.0,0.0,60.4
2022-01-31,ZA-FRE-062,18.9,24.2,21.5,200.0,87.9
2022-02-01,ZA-FRE-062,18.7,28.7,24.6,171.2,93.0
2022-02-02,ZA-FRE-062,19.1,29.9,24.7,0.0,62.0
2022-02-03,ZA-FRE-062,20.8,27.2,23.3,78.1,86.7
2022-02-04,ZA-FRE-062,17.9,27.6,23.2,18.4,90.7
2022-02-05,ZA-FRE-062,20.2,28.1,23.4,0.0,56.5
2022-02-06,ZA-FRE-062,15.4,26.0,21.2,159.6,92.1
2022-02-07,ZA-FRE-062,22.0,30.6,24.6,0.0,57.9
2022-02-08,ZA-FRE-062,20.0,27.0,24.2,69.7,87.4
2022-02-09,ZA-FRE-062,21.7,28.6,25.2,0.0,64.1
2022-02-10,ZA-FRE-062,20.5,26.9,23.0,200.0,96.2
2022-02-11,ZA-FRE-062,22.7,33.3,27.7,0.0,61.7
2022-02-12,ZA-FRE-062,18.9,25.9,22.2,61.9,94.0
2022-02-13,ZA-FRE-062,20.0,29.5,24.5,87.6,95.2
2022-02-14,ZA-FRE-062,21.2,28.2,24.5,0.0,57.9
2022-02-15,ZA-FRE-062,19.9,30.2,25.1,155.0,96.5
2022-02-16,ZA-FRE-062,18.8,27.9,24.0,177.6,83.6
2022-02-17,ZA-FRE-062,20.3,30.4,25.1,9.2,93.2
2022-02-18,ZA-FRE-062,22.1,27.9,25.0,157.7,80.4
2022-02-19,ZA-FRE-062,21.0,29.6,26.1,0.0,60.1
2022-02-20,ZA-FRE-062,20.5,31.3,26.0,0.0,64.2
2022-02-21,ZA-FRE-062,20.2,31.3,25.9,37.1,98.7
2022-02-22,ZA-FRE-062,20.6,32.3,26.5,0.0,62.4
2022-02-23,ZA-FRE-062,18.2,26.9,24.0,0.0,58.3
2022-02-24,ZA-FRE-062,25.5,34.5,30.3,16.3,88.3
2022-02-25,ZA-FRE-062,22.3,31.7,28.2,0.0,58.2
2022-02-26,ZA-FRE-062,21.0,28.8,25.1,140.7,91.4
2022-02-27,ZA-FRE-062,22.1,29.1,25.9,80.9,82.3
2022-02-28,ZA-FRE-062,23.6,31.7,27.2,0.0,58.3
2022-03-01,ZA-FRE-062,24.2,33.8,28.6,0.0,61.0
2022-03-02,ZA-FRE-062,25.1,33.4,28.5,0.0,55.6
2022-03-03,ZA-FRE-062,24.6,33.0,30.2,0.0,58.7
2022-03-04,ZA-FRE-062,22.6,31.7,26.2,200.0,86.1
2022-03-05,ZA-FRE-062,24.6,32.7,30.1,70.3,84.1
2022-03-06,ZA-FRE-062,26.8,34.7,30.6,0.0,62.8
2022-03-07,ZA-FRE-062,25.4,34.8,30.8,0.0,59.5
2022-03-08,ZA-FRE-062,25.5,35.0,29.5,0.0,58.5
2022-03-09,ZA-FRE-062,22.0,33.7,27.7,0.0,60.5
2022-03-10,ZA-FRE-062,22.7,30.4,27.1,0.0,63.1
2022-03-11,ZA-FRE-062,19.7,29.9,25.4,0.0,60.2
2022-03-12,ZA-FRE-062,26.1,34.3,29.6,41.0,94.6
2022-03-13,ZA-FRE-062,23.2,32.2,28.4,0.0,64.7
2022-03-14,ZA-FRE-062,27.3,34.3,30.2,20.5,90.1
2022-03-15,ZA-FRE-062,22.3,31.5,27.7,24.6,94.5
2022-03-16,ZA-FRE-062,22.6,30.5,27.9,0.0,56.6
2022-03-17,ZA-FRE-062,26.4,33.8,30.3,0.0,58.9
2022-03-18,ZA-FRE-062,22.9,33.5,28.5,5.5,99.0
2022-03-19,ZA-FRE-062,21.8,28.0,25.0,0.0,61.4
2022-03-20,ZA-FRE-062,23.8,32.2,29.0,0.0,56.5
2022-03-21,ZA-FRE-062,26.2,36.2,30.9,74.6,96.8
2022-03-22,ZA-FRE-062,23.6,30.7,27.5,113.4,87.9
2022-03-23,ZA-FRE-062,25.6,32.8,29.8,24.5,88.2
2022-03-24,ZA-FRE-062,27.7,35.5,31.9,16.4,84.7
2022-03-25,ZA-FRE-062,22.8,33.7,28.8,62.7,92.9
2022-03-26,ZA-FRE-062,24.4,33.4,29.8,0.8,96.3
2022-03-27,ZA-FRE-062,26.0,34.6,29.2,0.0,57.2
2022-03-28,ZA-FRE-062,23.8,31.0,26.6,89.9,91.8
2022-03-29,ZA-FRE-062,21.6,31.2,27.6,146.9,89.3
2022-03-30,ZA-FRE-062,22.2,34.2,28.2,0.0,56.5
2022-03-31,ZA-FRE-062,26.3,36.3,30.6,24.9,83.8
2022-04-01,ZA-FRE-062,19.8,26.9,24.2,0.0,44.0
2022-04-02,ZA-FRE-062,26.9,36.0,32.5,0.0,39.9
2022-04-03,ZA-FRE-062,26.1,35.7,32.0,0.0,36.9
2022-04-04,ZA-FRE-062,26.6,35.7,30.1,25.9,70.0
2022-04-05,ZA-FRE-062,24.5,33.1,29.4,0.0,37.5
2022-04-06,ZA-FRE-062,28.1,33.4,30.7,0.0,39.2
2022-04-07,ZA-FRE-062,26.9,35.2,30.5,0.0,44.6
2022-04-08,ZA-FRE-062,24.1,32.8,27.7,10.1,77.3
2022-04-09,ZA-FRE-062,21.3,30.9,26.5,0.0,40.5
2022-04-10,ZA-FRE-062,25.7,34.0,30.2,0.0,41.4
2022-04-11,ZA-FRE-062,24.3,33.8,29.2,0.0,36.3
2022-04-12,ZA-FRE-062,27.5,36.3,31.1,0.0,40.0
2022-04-13,ZA-FRE-062,23.9,32.7,29.5,0.0,41.0
2022-04-14,ZA-FRE-062,28.7,35.5,31.7,0.0,39.3
2022-04-15,ZA-FRE-062,23.9,30.9,26.7,0.0,38.0
2022-04-16,ZA-FRE-062,21.5,31.4,25.9,0.0,36.4
2022-04-17,ZA-FRE-062,29.1,36.8,33.3,0.0,36.8
2022-04-18,ZA-FRE-062,24.9,35.4,30.7,0.0,38.3
2022-04-19,ZA-FRE-062,24.0,31.0,27.7,0.0,43.0
2022-04-20,ZA-FRE-062,25.2,33.3,29.1,0.0,37.4
2022-04-21,ZA-FRE-062,19.8,30.2,24.5,0.0,39.6
2022-04-22,ZA-FRE-062,22.8,32.6,28.6,0.0,42.2
2022-04-23,ZA-FRE-062,22.5,31.0,25.8,0.0,36.3
2022-04-24,ZA-FRE-062,28.1,38.4,32.9,0.0,40.7
2022-04-25,ZA-FRE-062,27.5,35.0,30.4,0.0,41.8
2022-04-26,ZA-FRE-062,19.6,30.6,25.5,0.0,42.0
2022-04-27,ZA-FRE-062,23.1,30.4,25.9,0.0,44.2
2022-04-28,ZA-FRE-062,25.8,32.0,28.5,0.0,44.6
2022-04-29,ZA-FRE-062,26.5,36.8,31.2,50.0,78.0
2022-04-30,ZA-FRE-062,25.3,35.7,30.3,8.6,66.7
2022-05-01,ZA-FRE-062,24.6,30.6,27.8,0.0,39.0
2022-05-02,ZA-FRE-062,24.1,32.6,29.2,0.0,35.5
2022-05-03,ZA-FRE-062,24.2,33.7,28.6,0.0,40.1
2022-05-04,ZA-FRE-062,20.8,30.1,24.4,0.0,40.2
2022-05-05,ZA-FRE-062,18.3,24.7,21.9,0.0,37.2
2022-05-06,ZA-FRE-062,25.1,30.6,28.1,0.0,36.2
2022-05-07,ZA-FRE-062,23.3,31.8,26.5,0.0,43.3
2022-05-08,ZA-FRE-062,23.7,33.0,28.3,0.0,40.0
2022-05-09,ZA-FRE-062,21.5,31.0,25.7,0.0,35.7
2022-05-10,ZA-FRE-062,22.8,29.7,27.0,0.0,38.4
2022-05-11,ZA-FRE-062,23.1,31.4,26.2,23.9,76.3
2022-05-12,ZA-FRE-062,23.1,30.1,26.9,0.0,36.5
2022-05-13,ZA-FRE-062,23.9,29.6,26.7,4.6,74.8
2022-05-14,ZA-FRE-062,20.6,31.3,25.7,0.0,38.9
2022-05-15,ZA-FRE-062,23.1,32.5,27.1,0.0,39.3
2022-05-16,ZA-FRE-062,23.9,33.3,28.5,0.0,40.5
2022-05-17,ZA-FRE-062,22.0,30.3,25.6,0.0,37.8
2022-05-18,ZA-FRE-062,22.9,31.9,26.9,0.0,42.0
2022-05-19,ZA-FRE-062,22.4,30.9,25.4,0.0,42.0
2022-05-20,ZA-FRE-062,21.2,28.4,23.8,0.0,42.6
2022-05-21,ZA-FRE-062,21.4,30.0,26.0,0.0,40.6
2022-05-22,ZA-FRE-062,19.8,29.8,24.0,0.0,41.5
2022-05-23,ZA-FRE-062,22.2,30.4,25.0,0.0,37.2
2022-05-24,ZA-FRE-062,20.7,27.5,24.1,0.0,39.6
2022-05-25,ZA-FRE-062,22.6,31.3,27.0,0.0,41.1
2022-05-26,ZA-FRE-062,22.8,31.6,26.2,0.0,37.7
2022-05-27,ZA-FRE-062,24.1,33.9,28.2,0.0,41.2
2022-05-28,ZA-FRE-062,17.1,24.9,22.0,0.0,41.7
2022-05-29,ZA-FRE-062,21.0,26.3,23.6,0.0,43.3
2022-05-30,ZA-FRE-062,17.0,25.7,22.9,0.0,40.4
2022-05-31,ZA-FRE-062,22.9,29.0,26.0,0.0,35.2
2022-06-01,ZA-FRE-062,18.2,26.5,23.4,0.0,39.0
2022-06-02,ZA-FRE-062,20.7,31.0,25.2,0.0,37.3
2022-06-03,ZA-FRE-062,20.2,27.6,24.4,0.0,43.2
2022-06-04,ZA-FRE-062,19.2,27.6,21.8,0.0,44.1
2022-06-05,ZA-FRE-062,17.4,26.4,22.9,0.0,36.1
2022-06-06,ZA-FRE-062,16.3,26.6,21.9,0.0,44.6
2022-06-07,ZA-FRE-062,17.5,27.0,23.4,0.0,36.7
2022-06-08,ZA-FRE-062,14.7,23.1,19.4,0.0,42.6
2022-06-09,ZA-FRE-062,19.0,27.1,21.8,0.0,39.2
2022-06-10,ZA-FRE-062,19.3,25.0,21.8,0.0,39.0
2022-06-11,ZA-FRE-062,18.9,27.6,24.1,28.3,64.2
2022-06-12,ZA-FRE-062,17.0,26.1,20.9,0.0,42.5
2022-06-13,ZA-FRE-062,20.5,29.4,24.0,0.0,35.2
2022-06-14,ZA-FRE-062,19.5,27.2,22.5,0.0,41.7
2022-06-15,ZA-FRE-062,19.0,25.4,22.4,0.0,38.9
2022-06-16,ZA-FRE-062,18.1,26.9,22.7,0.0,41.9
2022-06-17,ZA-FRE-062,19.0,27.2,21.9,0.0,40.1
2022-06-18,ZA-FRE-062,17.9,26.6,23.7,0.0,40.1
2022-06-19,ZA-FRE-062,15.7,25.9,20.6,0.0,42.5
2022-06-20,ZA-FRE-062,15.7,23.9,20.3,0.0,39.7
2022-06-21,ZA-FRE-062,16.9,23.9,19.9,0.3,69.3
2022-06-22,ZA-FRE-062,18.1,26.2,22.4,0.0,35.4
2022-06-23,ZA-FRE-062,15.4,25.0,21.1,6.4,65.6
2022-06-24,ZA-FRE-062,16.4,24.9,20.5,0.0,41.3
2022-06-25,ZA-FRE-062,14.6,25.1,20.6,0.0,41.1
2022-06-26,ZA-FRE-062,18.7,24.7,21.4,0.0,43.2
2022-06-27,ZA-FRE-062,17.9,25.4,22.6,0.0,40.1
2022-06-28,ZA-FRE-062,15.0,21.2,18.4,0.0,43.6
2022-06-29,ZA-FRE-062,16.4,23.0,20.3,0.0,40.4
2022-06-30,ZA-FRE-062,10.4,19.3,14.3,0.0,38.6
2022-07-01,ZA-FRE-062,12.1,22.9,16.9,0.0,37.6
2022-07-02,ZA-FRE-062,13.1,23.7,18.2,0.0,43.3
2022-07-03,ZA-FRE-062,16.4,25.0,19.4,0.0,37.2
2022-07-04,ZA-FRE-062,16.6,24.8,21.5,0.0,40.4
2022-07-05,ZA-FRE-062,17.9,25.5,20.4,0.0,35.8
2022-07-06,ZA-FRE-062,12.7,20.2,16.6,2.6,63.5
2022-07-07,ZA-FRE-062,10.9,19.7,15.9,0.0,35.6
2022-07-08,ZA-FRE-062,12.0,18.9,15.0,0.0,44.8
2022-07-09,ZA-FRE-062,14.0,21.2,18.5,0.0,39.3
2022-07-10,ZA-FRE-062,8.2,19.4,13.7,0.0,37.7
2022-07-11,ZA-FRE-062,15.5,21.4,18.0,0.0,38.3
2022-07-12,ZA-FRE-062,13.0,20.2,17.7,0.0,37.2
2022-07-13,ZA-FRE-062,13.7,19.6,16.3,0.0,35.1
2022-07-14,ZA-FRE-062,14.0,20.6,17.8,0.0,39.2
2022-07-15,ZA-FRE-062,9.7,17.4,12.9,0.0,39.2
2022-07-16,ZA-FRE-062,13.5,22.9,18.1,33.1,62.5
2022-07-17,ZA-FRE-062,11.4,20.5,16.0,0.0,37.3
2022-07-18,ZA-FRE-062,8.9,19.4,14.3,1.2,75.6
2022-07-19,ZA-FRE-062,12.0,19.6,15.6,0.0,42.6
2022-07-20,ZA-FRE-062,9.8,21.0,15.2,0.0,39.2
2022-07-21,ZA-FRE-062,9.1,17.9,12.7,0.0,39.6
2022-07-22,ZA-FRE-062,9.7,20.6,15.7,0.0,36.1
2022-07-23,ZA-FRE-062,6.8,14.5,11.0,0.0,42.8
2022-07-24,ZA-FRE-062,11.6,19.1,15.8,0.0,39.9
2022-07-25,ZA-FRE-062,8.1,16.6,11.5,9.3,70.4
2022-07-26,ZA-FRE-062,12.1,21.3,16.8,0.0,37.8
2022-07-27,ZA-FRE-062,11.2,20.1,15.2,0.0,42.7
2022-07-28,ZA-FRE-062,7.6,15.8,13.3,0.0,40.8
2022-07-29,ZA-FRE-062,6.8,15.4,11.1,0.0,42.7
2022-07-30,ZA-FRE-062,9.7,19.2,14.3,0.0,39.6
2022-07-31,ZA-FRE-062,7.4,14.5,11.3,29.4,63.7
2022-08-01,ZA-FRE-062,9.6,18.4,14.4,0.0,42.9
2022-08-02,ZA-FRE-062,8.1,14.7,11.7,0.0,35.3
2022-08-03,ZA-FRE-062,8.9,15.7,13.0,0.0,41.2
2022-08-04,ZA-FRE-062,6.9,16.3,12.6,0.0,37.4
2022-08-05,ZA-FRE-062,13.0,18.3,15.7,0.0,43.0
2022-08-06,ZA-FRE-062,7.1,15.0,11.4,0.7,74.5
2022-08-07,ZA-FRE-062,8.5,18.3,14.3,0.0,41.4
2022-08-08,ZA-FRE-062,4.8,14.2,9.1,14.9,70.8
2022-08-09,ZA-FRE-062,12.7,23.5,17.9,0.0,41.4
2022-08-10,ZA-FRE-062,9.3,15.6,12.3,1.7,70.8
2022-08-11,ZA-FRE-062,10.1,18.7,12.9,0.0,40.3
2022-08-12,ZA-FRE-062,4.9,13.8,10.1,50.0,61.9
2022-08-13,ZA-FRE-062,11.3,19.9,15.7,0.0,39.0
2022-08-14,ZA-FRE-062,6.0,15.6,10.5,0.0,41.5
2022-08-15,ZA-FRE-062,8.8,19.2,14.6,0.0,41.2
2022-08-16,ZA-FRE-062,8.4,18.5,13.3,0.0,43.5
2022-08-17,ZA-FRE-062,4.9,13.7,9.6,0.0,42.8
2022-08-18,ZA-FRE-062,6.1,16.3,11.0,0.0,39.6
2022-08-19,ZA-FRE-062,4.0,15.9,9.9,0.0,44.4
2022-08-20,ZA-FRE-062,8.6,15.0,12.1,0.0,42.5
2022-08-21,ZA-FRE-062,6.1,13.5,10.1,0.0,42.0
2022-08-22,ZA-FRE-062,8.9,14.9,11.5,0.0,41.9
2022-08-23,ZA-FRE-062,5.8,12.9,8.5,0.0,42.2
2022-08-24,ZA-FRE-062,10.0,18.4,13.2,0.0,43.1
2022-08-25,ZA-FRE-062,6.4,15.0,12.0,0.0,37.1
2022-08-26,ZA-FRE-062,7.7,17.2,11.6,0.0,42.6
2022-08-27,ZA-FRE-062,2.9,14.3,8.5,0.0,43.9
2022-08-28,ZA-FRE-062,9.1,16.9,12.8,0.0,36.3
2022-08-29,ZA-FRE-062,4.4,14.7,9.4,0.0,44.3
2022-08-30,ZA-FRE-062,4.1,11.5,7.8,0.0,38.2
2022-08-31,ZA-FRE-062,2.0,9.2,6.6,0.0,43.9
2022-09-01,ZA-FRE-062,8.3,15.8,12.3,0.0,36.1
2022-09-02,ZA-FRE-062,7.3,14.5,10.2,0.0,37.9
2022-09-03,ZA-FRE-062,4.6,11.4,7.7,43.8,64.4
2022-09-04,ZA-FRE-062,4.8,15.3,9.9,0.0,43.1
2022-09-05,ZA-FRE-062,5.3,14.5,10.2,0.5,78.3
2022-09-06,ZA-FRE-062,6.2,12.4,9.5,0.0,39.0
2022-09-07,ZA-FRE-062,2.6,11.7,7.8,0.0,44.1
2022-09-08,ZA-FRE-062,8.3,16.1,11.5,0.0,39.7
2022-09-09,ZA-FRE-062,4.2,14.1,9.8,7.8,64.1
2022-09-10,ZA-FRE-062,7.4,14.1,10.9,0.0,36.6
2022-09-11,ZA-FRE-062,7.1,13.1,10.6,0.0,39.5
2022-09-12,ZA-FRE-062,5.0,13.2,8.9,0.0,40.7
2022-09-13,ZA-FRE-062,5.1,16.0,10.8,0.0,37.6
2022-09-14,ZA-FRE-062,4.7,13.3,7.5,0.0,41.3
2022-09-15,ZA-FRE-062,8.9,17.0,11.6,0.0,37.4
2022-09-16,ZA-FRE-062,2.4,12.0,7.8,0.0,39.2
2022-09-17,ZA-FRE-062,4.3,15.1,9.5,0.0,40.9
2022-09-18,ZA-FRE-062,5.6,14.9,10.5,50.0,69.9
2022-09-19,ZA-FRE-062,6.2,13.4,9.0,0.0,35.0
2022-09-20,ZA-FRE-062,6.9,15.0,11.5,0.0,39.4
2022-09-21,ZA-FRE-062,9.1,15.7,12.5,17.4,66.7
2022-09-22,ZA-FRE-062,3.0,13.3,8.7,0.0,37.4
2022-09-23,ZA-FRE-062,3.6,13.3,9.0,0.0,44.9
2022-09-24,ZA-FRE-062,5.5,11.7,8.7,0.0,41.6
2022-09-25,ZA-FRE-062,3.8,10.5,6.8,0.0,39.0
2022-09-26,ZA-FRE-062,6.6,15.6,11.5,0.0,39.3
2022-09-27,ZA-FRE-062,6.6,13.8,9.7,50.0,67.1
2022-09-28,ZA-FRE-062,4.2,11.5,8.9,0.0,38.4
2022-09-29,ZA-FRE-062,3.7,13.3,8.5,0.0,39.4
2022-09-30,ZA-FRE-062,5.2,13.1,10.2,0.0,38.6
2022-10-01,ZA-FRE-062,4.7,13.5,9.3,0.0,40.8
2022-10-02,ZA-FRE-062,5.1,13.0,7.9,4.1,78.3
2022-10-03,ZA-FRE-062,3.5,11.1,8.1,23.4,74.9
2022-10-04,ZA-FRE-062,5.7,12.6,8.6,0.0,40.5
2022-10-05,ZA-FRE-062,7.0,16.7,12.3,3.0,60.8
2022-10-06,ZA-FRE-062,4.9,13.8,9.4,0.0,40.1
2022-10-07,ZA-FRE-062,1.1,12.7,6.9,17.7,65.2
2022-10-08,ZA-FRE-062,2.6,11.9,7.9,0.0,40.3
2022-10-09,ZA-FRE-062,3.5,13.0,8.8,0.0,37.4
2022-10-10,ZA-FRE-062,5.4,12.0,8.9,0.0,36.3
2022-10-11,ZA-FRE-062,3.8,14.6,9.3,0.0,39.9
2022-10-12,ZA-FRE-062,5.3,15.8,10.0,0.0,35.2
2022-10-13,ZA-FRE-062,5.7,16.0,10.1,0.0,35.4
2022-10-14,ZA-FRE-062,4.8,13.7,10.7,44.8,79.7
2022-10-15,ZA-FRE-062,4.5,15.7,10.0,0.0,42.5
2022-10-16,ZA-FRE-062,6.0,16.0,12.0,29.5,68.3
2022-10-17,ZA-FRE-062,4.3,11.1,7.0,0.0,42.8
2022-10-18,ZA-FRE-062,0.4,10.1,5.7,0.0,37.8
2022-10-19,ZA-FRE-062,9.8,18.6,13.7,0.0,36.4
2022-10-20,ZA-FRE-062,7.2,16.1,10.3,0.0,36.2
2022-10-21,ZA-FRE-062,4.4,14.2,9.5,0.0,38.1
2022-10-22,ZA-FRE-062,2.7,10.3,7.4,0.0,35.3
2022-10-23,ZA-FRE-062,5.8,16.1,11.2,0.0,38.8
2022-10-24,ZA-FRE-062,7.0,12.3,9.5,0.0,43.0
2022-10-25,ZA-FRE-062,5.1,11.1,8.3,0.0,44.8
2022-10-26,ZA-FRE-062,6.0,14.2,10.0,0.0,43.0
2022-10-27,ZA-FRE-062,5.9,12.5,8.7,0.0,43.7
2022-10-28,ZA-FRE-062,0.7,11.4,6.4,50.0,63.2
2022-10-29,ZA-FRE-062,8.6,18.1,13.7,0.0,36.9
2022-10-30,ZA-FRE-062,7.5,16.6,11.5,0.0,37.7
2022-10-31,ZA-FRE-062,7.0,18.2,12.5,0.0,36.0
2022-11-01,ZA-FRE-062,3.1,12.1,8.2,0.0,56.1
2022-11-02,ZA-FRE-062,9.8,17.1,12.7,200.0,90.8
2022-11-03,ZA-FRE-062,3.5,13.2,8.8,71.4,99.2
2022-11-04,ZA-FRE-062,7.3,17.2,13.3,0.0,56.1
2022-11-05,ZA-FRE-062,6.4,17.3,11.8,27.4,89.3
2022-11-06,ZA-FRE-062,4.9,14.2,10.7,0.0,55.5
2022-11-07,ZA-FRE-062,7.7,16.1,12.8,11.7,91.4
2022-11-08,ZA-FRE-062,9.0,17.5,13.7,200.0,97.4
2022-11-09,ZA-FRE-062,7.0,15.0,9.6,34.5,81.0
2022-11-10,ZA-FRE-062,10.0,16.1,12.7,141.9,81.4
2022-11-11,ZA-FRE-062,7.6,15.8,12.3,68.4,96.6
2022-11-12,ZA-FRE-062,4.2,13.1,9.9,0.0,59.9
2022-11-13,ZA-FRE-062,5.7,15.0,10.4,30.3,95.5
2022-11-14,ZA-FRE-062,8.9,14.9,11.8,191.9,86.9
2022-11-15,ZA-FRE-062,5.0,14.9,10.8,0.0,63.4
2022-11-16,ZA-FRE-062,4.7,13.0,8.5,85.6,97.8
2022-11-17,ZA-FRE-062,7.6,15.2,10.9,0.0,64.2
2022-11-18,ZA-FRE-062,7.5,17.3,13.2,0.0,64.4
2022-11-19,ZA-FRE-062,9.5,18.3,13.0,7.8,90.5
2022-11-20,ZA-FRE-062,10.1,20.0,14.0,0.0,58.1
2022-11-21,ZA-FRE-062,10.6,19.1,15.4,151.8,86.4
2022-11-22,ZA-FRE-062,7.1,16.1,13.0,14.0,84.3
2022-11-23,ZA-FRE-062,12.4,19.0,16.0,44.1,87.3
2022-11-24,ZA-FRE-062,8.6,20.1,14.4,200.0,98.0
2022-11-25,ZA-FRE-062,7.5,18.0,13.3,0.0,64.3
2022-11-26,ZA-FRE-062,10.2,18.9,13.0,90.9,89.2
2022-11-27,ZA-FRE-062,11.8,22.8,17.5,0.0,55.8
2022-11-28,ZA-FRE-062,9.4,18.4,14.2,146.8,96.7
2022-11-29,ZA-FRE-062,10.1,18.0,13.7,0.0,57.7
2022-11-30,ZA-FRE-062,10.1,16.9,13.3,73.7,80.9
2022-12-01,ZA-FRE-062,7.3,17.2,12.9,200.0,80.2
2022-12-02,ZA-FRE-062,9.6,18.3,14.4,190.7,94.0
